transaction_id,items
1844,"[np.str_('Carrot'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Fish'), np.str_('Shampoo')]"
1845,"[np.str_('Eggs'), np.str_('Orange'), np.str_('Tea')]"
1846,"[np.str_('Soap'), np.str_('Water')]"
1847,"[np.str_('Chicken'), np.str_('Detergent'), np.str_('Pork'), np.str_('Shampoo'), np.str_('Toothpaste')]"
1848,"[np.str_('Butter'), np.str_('Chicken'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Soda'), np.str_('Toilet Paper')]"
1849,"[np.str_('Banana'), np.str_('Beef'), np.str_('Cheese'), np.str_('Fish'), np.str_('Potato'), np.str_('Toilet Paper'), np.str_('Tomato')]"
1850,"[np.str_('Apple'), np.str_('Butter'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Soap'), np.str_('Water')]"
1851,"[np.str_('Apple'), np.str_('Bread'), np.str_('Chicken'), np.str_('Milk'), np.str_('Tea'), np.str_('Toothpaste'), np.str_('Yogurt')]"
1852,"[np.str_('Eggs'), np.str_('Lettuce'), np.str_('Tomato'), np.str_('Toothpaste'), np.str_('Water')]"
1853,"[np.str_('Apple'), np.str_('Banana'), np.str_('Beef'), np.str_('Cheese'), np.str_('Eggs')]"
1854,"[np.str_('Cheese'), np.str_('Fish'), np.str_('Orange'), np.str_('Pork'), np.str_('Shampoo')]"
1855,"[np.str_('Butter'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Fish'), np.str_('Potato'), np.str_('Soap')]"
1856,"[np.str_('Apple'), np.str_('Banana'), np.str_('Cake'), np.str_('Croissant'), np.str_('Milk'), np.str_('Soda'), np.str_('Water')]"
1857,"[np.str_('Apple'), np.str_('Detergent'), np.str_('Juice')]"
1858,"[np.str_('Cake'), np.str_('Cheese'), np.str_('Milk'), np.str_('Soap'), np.str_('Soda'), np.str_('Tea')]"
1859,"[np.str_('Beef'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Toilet Paper'), np.str_('Tomato'), np.str_('Toothpaste')]"
1860,"[np.str_('Water'), np.str_('Yogurt')]"
1861,"[np.str_('Banana'), np.str_('Cake'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Pork')]"
1862,"[np.str_('Tomato'), np.str_('Toothpaste')]"
1863,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Water'), np.str_('Yogurt')]"
1864,"[np.str_('Cake'), np.str_('Orange'), np.str_('Potato'), np.str_('Soap'), np.str_('Tea'), np.str_('Tomato'), np.str_('Water')]"
1865,"[np.str_('Bagel'), np.str_('Yogurt')]"
1866,"[np.str_('Detergent'), np.str_('Eggs'), np.str_('Pork'), np.str_('Soap'), np.str_('Tea'), np.str_('Toothpaste'), np.str_('Water')]"
1867,"[np.str_('Apple'), np.str_('Bagel')]"
1868,"[np.str_('Cheese'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Toothpaste')]"
1869,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Coffee'), np.str_('Soap'), np.str_('Soda'), np.str_('Toilet Paper')]"
1870,"[np.str_('Cake'), np.str_('Juice'), np.str_('Soda'), np.str_('Toothpaste')]"
1871,"[np.str_('Banana'), np.str_('Cake'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Orange'), np.str_('Tomato'), np.str_('Yogurt')]"
1872,"[np.str_('Croissant'), np.str_('Detergent'), np.str_('Potato')]"
1873,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Croissant'), np.str_('Tea')]"
1874,"[np.str_('Cheese'), np.str_('Croissant'), np.str_('Detergent')]"
1875,"[np.str_('Beef'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Soda'), np.str_('Tea')]"
1876,"[np.str_('Cheese'), np.str_('Potato'), np.str_('Soda')]"
1877,"[np.str_('Banana'), np.str_('Beef'), np.str_('Detergent'), np.str_('Juice'), np.str_('Orange')]"
1878,"[np.str_('Detergent'), np.str_('Milk'), np.str_('Pork'), np.str_('Water')]"
1879,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Potato'), np.str_('Toilet Paper')]"
1880,"[np.str_('Fish'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Toilet Paper'), np.str_('Tomato'), np.str_('Water')]"
1881,"[np.str_('Fish'), np.str_('Tea'), np.str_('Tomato'), np.str_('Toothpaste')]"
1882,"[np.str_('Detergent'), np.str_('Orange'), np.str_('Pork')]"
1883,"[np.str_('Chicken'), np.str_('Detergent'), np.str_('Lettuce'), np.str_('Orange')]"
1884,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Chicken')]"
1885,"[np.str_('Croissant'), np.str_('Lettuce'), np.str_('Toilet Paper')]"
1886,"[np.str_('Beef'), np.str_('Butter'), np.str_('Cheese')]"
1887,"[np.str_('Bread'), np.str_('Lettuce'), np.str_('Tea'), np.str_('Toothpaste')]"
1888,"[np.str_('Chicken'), np.str_('Potato'), np.str_('Shampoo'), np.str_('Yogurt')]"
1889,"[np.str_('Cake'), np.str_('Soap')]"
1890,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Eggs'), np.str_('Potato'), np.str_('Soap'), np.str_('Soda'), np.str_('Yogurt')]"
1891,"[np.str_('Fish'), np.str_('Lettuce'), np.str_('Potato')]"
1892,"[np.str_('Banana'), np.str_('Soap'), np.str_('Yogurt')]"
1893,"[np.str_('Butter'), np.str_('Cake'), np.str_('Soap'), np.str_('Tea')]"
1894,"[np.str_('Bagel'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Milk'), np.str_('Pork'), np.str_('Tomato')]"
1895,"[np.str_('Apple'), np.str_('Beef'), np.str_('Carrot'), np.str_('Chicken')]"
1896,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Bread'), np.str_('Chicken')]"
1897,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Fish')]"
1898,"[np.str_('Carrot'), np.str_('Fish'), np.str_('Pork'), np.str_('Tomato')]"
1899,"[np.str_('Bread'), np.str_('Coffee'), np.str_('Pork'), np.str_('Tomato')]"
1900,"[np.str_('Apple'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Toilet Paper')]"
1901,"[np.str_('Croissant'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Soda')]"
1902,"[np.str_('Butter'), np.str_('Coffee'), np.str_('Milk')]"
1903,"[np.str_('Cheese'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Soap'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
1904,"[np.str_('Chicken'), np.str_('Croissant'), np.str_('Lettuce'), np.str_('Yogurt')]"
1905,"[np.str_('Butter'), np.str_('Croissant'), np.str_('Shampoo'), np.str_('Tomato')]"
1906,"[np.str_('Butter'), np.str_('Coffee'), np.str_('Lettuce')]"
1907,"[np.str_('Croissant'), np.str_('Detergent')]"
1908,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Water')]"
1909,"[np.str_('Banana'), np.str_('Shampoo'), np.str_('Tea')]"
1910,"[np.str_('Carrot'), np.str_('Eggs'), np.str_('Pork'), np.str_('Soda'), np.str_('Tomato'), np.str_('Yogurt')]"
1911,"[np.str_('Cake'), np.str_('Croissant'), np.str_('Eggs'), np.str_('Juice'), np.str_('Tea'), np.str_('Tomato'), np.str_('Water')]"
1912,"[np.str_('Bagel'), np.str_('Cake'), np.str_('Cheese'), np.str_('Coffee'), np.str_('Lettuce'), np.str_('Tomato'), np.str_('Yogurt')]"
1913,"[np.str_('Bagel'), np.str_('Fish'), np.str_('Soda'), np.str_('Tea'), np.str_('Toothpaste')]"
1914,"[np.str_('Apple'), np.str_('Butter'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Toothpaste')]"
1915,"[np.str_('Cake'), np.str_('Croissant'), np.str_('Milk'), np.str_('Orange'), np.str_('Pork'), np.str_('Potato'), np.str_('Toothpaste')]"
1916,"[np.str_('Cake'), np.str_('Shampoo')]"
1917,"[np.str_('Apple'), np.str_('Coffee'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Water')]"
1918,"[np.str_('Carrot'), np.str_('Chicken')]"
1919,"[np.str_('Eggs'), np.str_('Soda')]"
1920,"[np.str_('Carrot'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Milk'), np.str_('Tea'), np.str_('Water')]"
1921,"[np.str_('Coffee'), np.str_('Detergent'), np.str_('Lettuce'), np.str_('Potato')]"
1922,"[np.str_('Bagel'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Milk'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Soda')]"
1923,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Lettuce'), np.str_('Pork')]"
1924,"[np.str_('Eggs'), np.str_('Lettuce'), np.str_('Milk')]"
1925,"[np.str_('Banana'), np.str_('Juice'), np.str_('Lettuce')]"
1926,"[np.str_('Banana'), np.str_('Eggs'), np.str_('Fish'), np.str_('Lettuce'), np.str_('Pork'), np.str_('Soap'), np.str_('Toilet Paper')]"
1927,"[np.str_('Banana'), np.str_('Butter'), np.str_('Eggs'), np.str_('Milk'), np.str_('Orange'), np.str_('Tea'), np.str_('Toilet Paper')]"
1928,"[np.str_('Coffee'), np.str_('Tea'), np.str_('Water')]"
1929,"[np.str_('Apple'), np.str_('Cheese'), np.str_('Fish'), np.str_('Toilet Paper'), np.str_('Yogurt')]"
1930,"[np.str_('Banana'), np.str_('Beef'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Orange'), np.str_('Potato'), np.str_('Toothpaste')]"
1931,"[np.str_('Bread'), np.str_('Cake'), np.str_('Soap'), np.str_('Yogurt')]"
1932,"[np.str_('Apple'), np.str_('Banana'), np.str_('Bread'), np.str_('Coffee'), np.str_('Detergent'), np.str_('Eggs')]"
1933,"[np.str_('Beef'), np.str_('Butter'), np.str_('Carrot'), np.str_('Coffee'), np.str_('Fish'), np.str_('Soap'), np.str_('Water')]"
1934,"[np.str_('Carrot'), np.str_('Coffee'), np.str_('Toilet Paper'), np.str_('Toothpaste')]"
1935,"[np.str_('Banana'), np.str_('Coffee')]"
1936,"[np.str_('Banana'), np.str_('Bread'), np.str_('Carrot'), np.str_('Juice'), np.str_('Milk'), np.str_('Soap')]"
1937,"[np.str_('Bread'), np.str_('Chicken'), np.str_('Juice'), np.str_('Milk'), np.str_('Soda'), np.str_('Toothpaste')]"
1938,"[np.str_('Cake'), np.str_('Eggs'), np.str_('Potato')]"
1939,"[np.str_('Cheese'), np.str_('Fish'), np.str_('Orange')]"
1940,"[np.str_('Bagel'), np.str_('Detergent'), np.str_('Tea')]"
1941,"[np.str_('Banana'), np.str_('Chicken'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Soap'), np.str_('Toothpaste')]"
1942,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Chicken'), np.str_('Juice'), np.str_('Soap'), np.str_('Soda')]"
1943,"[np.str_('Bread'), np.str_('Eggs'), np.str_('Orange'), np.str_('Shampoo'), np.str_('Water')]"
1944,"[np.str_('Apple'), np.str_('Soda'), np.str_('Water')]"
1945,"[np.str_('Bread'), np.str_('Butter'), np.str_('Cake'), np.str_('Detergent'), np.str_('Toothpaste'), np.str_('Yogurt')]"
1946,"[np.str_('Banana'), np.str_('Coffee'), np.str_('Orange')]"
1947,"[np.str_('Chicken'), np.str_('Croissant'), np.str_('Fish')]"
1948,"[np.str_('Apple'), np.str_('Detergent'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Potato'), np.str_('Toothpaste')]"
1949,"[np.str_('Juice'), np.str_('Lettuce')]"
1950,"[np.str_('Bread'), np.str_('Potato'), np.str_('Soda')]"
1951,"[np.str_('Butter'), np.str_('Chicken'), np.str_('Potato')]"
1952,"[np.str_('Bagel'), np.str_('Banana'), np.str_('Cake'), np.str_('Fish'), np.str_('Juice'), np.str_('Orange'), np.str_('Toilet Paper')]"
1953,"[np.str_('Bread'), np.str_('Eggs')]"
1954,"[np.str_('Banana'), np.str_('Bread'), np.str_('Coffee'), np.str_('Juice'), np.str_('Pork'), np.str_('Tea')]"
1955,"[np.str_('Chicken'), np.str_('Pork'), np.str_('Toilet Paper')]"
1956,"[np.str_('Coffee'), np.str_('Shampoo'), np.str_('Toilet Paper'), np.str_('Tomato')]"
1957,"[np.str_('Cake'), np.str_('Chicken'), np.str_('Juice'), np.str_('Water'), np.str_('Yogurt')]"
1958,"[np.str_('Banana'), np.str_('Bread'), np.str_('Cheese'), np.str_('Orange'), np.str_('Pork'), np.str_('Soap'), np.str_('Tea')]"
1959,"[np.str_('Cake'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Juice'), np.str_('Orange'), np.str_('Toilet Paper')]"
1960,"[np.str_('Apple'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Detergent'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Milk')]"
1961,"[np.str_('Croissant'), np.str_('Orange')]"
1962,"[np.str_('Banana'), np.str_('Butter'), np.str_('Cheese'), np.str_('Soap'), np.str_('Tomato'), np.str_('Water')]"
1963,"[np.str_('Butter'), np.str_('Juice'), np.str_('Milk'), np.str_('Pork'), np.str_('Potato'), np.str_('Tea'), np.str_('Yogurt')]"
1964,"[np.str_('Bagel'), np.str_('Croissant')]"
1965,"[np.str_('Cheese'), np.str_('Tea'), np.str_('Toothpaste')]"
1966,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Potato'), np.str_('Soda'), np.str_('Tea')]"
1967,"[np.str_('Juice'), np.str_('Potato')]"
1968,"[np.str_('Chicken'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Toilet Paper')]"
1969,"[np.str_('Carrot'), np.str_('Cheese'), np.str_('Pork'), np.str_('Shampoo')]"
1970,"[np.str_('Beef'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Croissant'), np.str_('Milk'), np.str_('Tomato')]"
1971,"[np.str_('Bread'), np.str_('Chicken'), np.str_('Detergent')]"
1972,"[np.str_('Bread'), np.str_('Cake'), np.str_('Chicken'), np.str_('Fish'), np.str_('Tomato')]"
1973,"[np.str_('Apple'), np.str_('Cake'), np.str_('Carrot'), np.str_('Detergent'), np.str_('Fish'), np.str_('Juice'), np.str_('Soda')]"
1974,"[np.str_('Cake'), np.str_('Coffee'), np.str_('Toilet Paper'), np.str_('Water')]"
1975,"[np.str_('Bagel'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Potato'), np.str_('Soap'), np.str_('Tea')]"
1976,"[np.str_('Apple'), np.str_('Banana'), np.str_('Bread'), np.str_('Coffee'), np.str_('Orange'), np.str_('Tomato')]"
1977,"[np.str_('Apple'), np.str_('Cake'), np.str_('Carrot'), np.str_('Croissant'), np.str_('Pork')]"
1978,"[np.str_('Chicken'), np.str_('Coffee'), np.str_('Croissant'), np.str_('Milk'), np.str_('Tea')]"
1979,"[np.str_('Bagel'), np.str_('Cheese')]"
1980,"[np.str_('Carrot'), np.str_('Chicken')]"
1981,"[np.str_('Butter'), np.str_('Juice')]"
1982,"[np.str_('Detergent'), np.str_('Toilet Paper')]"
1983,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Butter'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Potato'), np.str_('Toilet Paper')]"
1984,"[np.str_('Banana'), np.str_('Carrot'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Tomato')]"
1985,"[np.str_('Cheese'), np.str_('Lettuce'), np.str_('Potato')]"
1986,"[np.str_('Chicken'), np.str_('Detergent'), np.str_('Milk'), np.str_('Shampoo'), np.str_('Tomato'), np.str_('Yogurt')]"
1987,"[np.str_('Cheese'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Orange'), np.str_('Soap'), np.str_('Tea')]"
1988,"[np.str_('Cheese'), np.str_('Chicken'), np.str_('Coffee'), np.str_('Eggs'), np.str_('Milk'), np.str_('Shampoo'), np.str_('Toilet Paper')]"
1989,"[np.str_('Cake'), np.str_('Cheese')]"
1990,"[np.str_('Beef'), np.str_('Cake'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Pork'), np.str_('Potato'), np.str_('Yogurt')]"
1991,"[np.str_('Butter'), np.str_('Croissant'), np.str_('Milk'), np.str_('Tea'), np.str_('Tomato')]"
1992,"[np.str_('Beef'), np.str_('Eggs'), np.str_('Juice'), np.str_('Milk'), np.str_('Potato'), np.str_('Tea'), np.str_('Toothpaste')]"
1993,"[np.str_('Cake'), np.str_('Eggs'), np.str_('Pork'), np.str_('Soda')]"
1994,"[np.str_('Apple'), np.str_('Banana'), np.str_('Beef'), np.str_('Bread'), np.str_('Butter'), np.str_('Detergent'), np.str_('Soda')]"
1995,"[np.str_('Butter'), np.str_('Detergent')]"
1996,"[np.str_('Apple'), np.str_('Carrot'), np.str_('Eggs'), np.str_('Orange'), np.str_('Potato'), np.str_('Soda'), np.str_('Toilet Paper')]"
1997,"[np.str_('Coffee'), np.str_('Lettuce'), np.str_('Toilet Paper')]"
1998,"[np.str_('Apple'), np.str_('Cake'), np.str_('Chicken'), np.str_('Detergent'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Shampoo')]"
1999,"[np.str_('Bread'), np.str_('Chicken'), np.str_('Juice')]"
2000,"[np.str_('Banana'), np.str_('Beef'), np.str_('Cake'), np.str_('Milk'), np.str_('Soap'), np.str_('Toilet Paper')]"
2001,"[np.str_('Carrot'), np.str_('Lettuce'), np.str_('Soda'), np.str_('Toilet Paper'), np.str_('Water')]"
2002,"[np.str_('Eggs'), np.str_('Soda'), np.str_('Tea'), np.str_('Toilet Paper')]"
2003,"[np.str_('Bread'), np.str_('Butter'), np.str_('Shampoo'), np.str_('Water')]"
2004,"[np.str_('Chicken'), np.str_('Tea')]"
2005,"[np.str_('Cake'), np.str_('Milk'), np.str_('Shampoo')]"
2006,"[np.str_('Banana'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Tomato')]"
2007,"[np.str_('Cake'), np.str_('Chicken'), np.str_('Detergent'), np.str_('Potato'), np.str_('Tea'), np.str_('Toothpaste')]"
2008,"[np.str_('Butter'), np.str_('Cake'), np.str_('Lettuce'), np.str_('Tea')]"
2009,"[np.str_('Bagel'), np.str_('Carrot'), np.str_('Juice'), np.str_('Soap'), np.str_('Toilet Paper'), np.str_('Water'), np.str_('Yogurt')]"
2010,"[np.str_('Banana'), np.str_('Pork'), np.str_('Toilet Paper')]"
2011,"[np.str_('Banana'), np.str_('Butter'), np.str_('Eggs'), np.str_('Shampoo')]"
2012,"[np.str_('Beef'), np.str_('Yogurt')]"
2013,"[np.str_('Detergent'), np.str_('Orange'), np.str_('Potato'), np.str_('Soda'), np.str_('Yogurt')]"
2014,"[np.str_('Banana'), np.str_('Cake'), np.str_('Carrot'), np.str_('Milk'), np.str_('Tea')]"
2015,"[np.str_('Apple'), np.str_('Eggs'), np.str_('Juice'), np.str_('Orange'), np.str_('Toilet Paper')]"
2016,"[np.str_('Banana'), np.str_('Beef'), np.str_('Carrot'), np.str_('Chicken')]"
2017,"[np.str_('Beef'), np.str_('Detergent')]"
2018,"[np.str_('Butter'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Tomato')]"
2019,"[np.str_('Fish'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Yogurt')]"
2020,"[np.str_('Carrot'), np.str_('Shampoo'), np.str_('Toothpaste')]"
2021,"[np.str_('Croissant'), np.str_('Pork'), np.str_('Soda'), np.str_('Tea'), np.str_('Tomato'), np.str_('Water'), np.str_('Yogurt')]"
2022,"[np.str_('Chicken'), np.str_('Lettuce'), np.str_('Soap'), np.str_('Tomato')]"
2023,"[np.str_('Beef'), np.str_('Eggs'), np.str_('Pork'), np.str_('Potato')]"
2024,"[np.str_('Beef'), np.str_('Cheese'), np.str_('Croissant'), np.str_('Fish'), np.str_('Shampoo'), np.str_('Tea'), np.str_('Tomato')]"
2025,"[np.str_('Apple'), np.str_('Banana'), np.str_('Beef'), np.str_('Cheese'), np.str_('Potato'), np.str_('Toothpaste')]"
2026,"[np.str_('Banana'), np.str_('Fish'), np.str_('Orange')]"
2027,"[np.str_('Bagel'), np.str_('Lettuce'), np.str_('Orange'), np.str_('Tea')]"
2028,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Bread'), np.str_('Potato')]"
2029,"[np.str_('Beef'), np.str_('Bread'), np.str_('Butter'), np.str_('Chicken'), np.str_('Fish'), np.str_('Pork'), np.str_('Water')]"
2030,"[np.str_('Chicken'), np.str_('Toothpaste')]"
2031,"[np.str_('Cake'), np.str_('Carrot'), np.str_('Chicken'), np.str_('Potato'), np.str_('Water')]"
2032,"[np.str_('Bread'), np.str_('Pork'), np.str_('Shampoo')]"
2033,"[np.str_('Croissant'), np.str_('Tea'), np.str_('Yogurt')]"
2034,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Chicken'), np.str_('Croissant'), np.str_('Detergent'), np.str_('Milk')]"
2035,"[np.str_('Soda'), np.str_('Tomato')]"
2036,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Orange'), np.str_('Shampoo'), np.str_('Soap'), np.str_('Tea')]"
2037,"[np.str_('Apple'), np.str_('Banana'), np.str_('Bread'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Pork')]"
2038,"[np.str_('Beef'), np.str_('Detergent'), np.str_('Milk')]"
2039,"[np.str_('Apple'), np.str_('Banana'), np.str_('Chicken'), np.str_('Eggs'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Tomato')]"
2040,"[np.str_('Carrot'), np.str_('Cheese'), np.str_('Juice'), np.str_('Tea')]"
2041,"[np.str_('Butter'), np.str_('Eggs'), np.str_('Milk'), np.str_('Potato'), np.str_('Tea'), np.str_('Toothpaste')]"
2042,"[np.str_('Coffee'), np.str_('Croissant')]"
2043,"[np.str_('Apple'), np.str_('Bagel'), np.str_('Toothpaste')]"
2044,"[np.str_('Bagel'), np.str_('Bread'), np.str_('Cake'), np.str_('Eggs'), np.str_('Milk'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2045,"[np.str_('Cheese'), np.str_('Eggs'), np.str_('Soap')]"
2046,"[np.str_('Cheese'), np.str_('Juice'), np.str_('Soap'), np.str_('Tomato')]"
2047,"[np.str_('Coffee'), np.str_('Lettuce'), np.str_('Milk'), np.str_('Pork'), np.str_('Soda'), np.str_('Tea'), np.str_('Toothpaste')]"
2048,"[np.str_('Beef'), np.str_('Bread'), np.str_('Cake'), np.str_('Eggs'), np.str_('Soda'), np.str_('Toothpaste')]"
2049,"[np.str_('Chicken'), np.str_('Shampoo')]"
2050,"[np.str_('Milk'), np.str_('Soap'), np.str_('Toothpaste')]"
2051,"[np.str_('Banana'), np.str_('Bread'), np.str_('Croissant'), np.str_('Potato'), np.str_('Soap'), np.str_('Tea')]"
2052,"[np.str_('Toilet Paper'), np.str_('Yogurt')]"
2053,"[np.str_('Banana'), np.str_('Butter'), np.str_('Fish'), np.str_('Juice'), np.str_('Milk')]"
2054,"[np.str_('Carrot'), np.str_('Cheese'), np.str_('Chicken'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Toilet Paper'), np.str_('Tomato')]"
2055,"[np.str_('Banana'), np.str_('Cheese'), np.str_('Croissant'), np.str_('Fish'), np.str_('Tea')]"
2056,"[np.str_('Eggs'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Tea')]"
2057,"[np.str_('Banana'), np.str_('Pork')]"
2058,"[np.str_('Detergent'), np.str_('Pork'), np.str_('Soap')]"
2059,"[np.str_('Bagel'), np.str_('Beef'), np.str_('Fish'), np.str_('Juice')]"
2060,"[np.str_('Bagel'), np.str_('Carrot'), np.str_('Shampoo'), np.str_('Toothpaste'), np.str_('Yogurt')]"
2061,"[np.str_('Beef'), np.str_('Cheese'), np.str_('Juice'), np.str_('Orange'), np.str_('Pork'), np.str_('Tomato')]"
2062,"[np.str_('Bagel'), np.str_('Croissant'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Shampoo'), np.str_('Toothpaste')]"
2063,"[np.str_('Bagel'), np.str_('Juice'), np.str_('Lettuce'), np.str_('Shampoo'), np.str_('Toothpaste')]"
2064,"[np.str_('Orange'), np.str_('Potato'), np.str_('Soap')]"
2065,"[np.str_('Butter'), np.str_('Cake'), np.str_('Carrot'), np.str_('Cheese'), np.str_('Detergent'), np.str_('Eggs'), np.str_('Orange')]"
2066,"[np.str_('Apple'), np.str_('Coffee'), np.str_('Tomato')]"
2067,"[np.str_('Bagel'), np.str_('Detergent'), np.str_('Pork'), np.str_('Soap'), np.str_('Tomato'), np.str_('Water')]"
2068,"[np.str_('Lettuce'), np.str_('Soda')]"
2069,"[np.str_('Lettuce'), np.str_('Tomato'), np.str_('Yogurt')]"
2070,"[np.str_('Cake'), np.str_('Detergent'), np.str_('Potato'), np.str_('Soda'), np.str_('Toilet Paper')]"
2071,"[np.str_('Croissant'), np.str_('Lettuce'), np.str_('Potato'), np.str_('Tea')]"
2072,"[np.str_('Butter'), np.str_('Cake'), np.str_('Carrot'), np.str_('Eggs'), np.str_('Orange'), np.str_('Pork')]"
